State_Tribe_Territory,date,order_code,Face_Masks_Required_in_Public,Specific_counties,Source_of_Action,URL,Citation
VA,12/3/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/4/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/5/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/6/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/7/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/8/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/9/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/10/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/11/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/12/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/13/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-63-AMENDED-and-Order-Of-Public-Health-Emergency-Five---Requirement-To-Wear-Face-Covering-While-Inside-Buildings.pdf,"Va. Exec. Order Amend. No. 63 & Order of Pub. Health Emerg. No. 5 (Nov. 13, 2020)"
VA,12/14/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/15/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/16/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/17/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/18/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/19/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/20/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/21/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/22/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/23/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/24/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/25/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/26/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/27/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/28/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/29/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/30/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,12/31/2020,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/1/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/2/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/3/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/4/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/5/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/6/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/7/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/8/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/9/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/10/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/11/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/12/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/13/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/14/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/15/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/16/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/17/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/18/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/19/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/20/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/21/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/22/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/23/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/24/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/25/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/26/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order No. 72 & Order of Pub. Health Emerg. No. 9 (Dec. 10, 2020)"
VA,1/27/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,1/28/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,1/29/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,1/30/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,1/31/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/1/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/2/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/3/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/4/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/5/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/6/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/7/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/8/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/9/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/10/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/11/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/12/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/13/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
VA,2/14/2021,3,Yes,NA,Official,https://www.governor.virginia.gov/media/governorvirginiagov/executive-actions/EO-72-AMENDED-and-Order-of-Public-Health-Emergency-Nine-Common-Sense-Surge-Restrictions-Certain-Temporary-Restrictions-Due-to-Novel-Coronavirus-(COVID-19).pdf,"Va. Exec. Order Amended No. 72 & Order of Pub. Health Emerg. No. 9 (Jan. 27, 2021)"
